Admin2,Admin3,Admin4,Partner,prov,municip,brgy,loc_notes,date,Shelter Repair Beneficiaries Selected,"First Distribution (6,000 PHP)","Second Distribution (4,000 PHP)",CGI,Shelter Repair Closeout / Completed,Shelter Tool Kits,Sanitation Kits,Core Shelter Beneficiaries Selected,Relocation Beneficiaries Selected,Construction Started,Wooden Core Shelter Completed,Half-Concrete Core Shelter Completed,Relocation Completed,Core Shelter PDM,Relocation PDM,Training- Skilled Labour
PH060400000,PH060410000,PH060410012,Spanish Red Cross,Aklan,Madalag,Mamba,,41936,,,,,45,,,,,,,,,,,
PH060400000,PH060410000,PH060410012,Spanish Red Cross,Aklan,Madalag,Mamba,,41943,,,,,,,,,,5,,,,,,
PH060400000,PH060410000,PH060410013,Spanish Red Cross,Aklan,Madalag,Maria Cristina,,41833,88,,,,,63,63,27,,,,,,,,
PH060400000,PH060410000,PH060410014,Spanish Red Cross,Aklan,Madalag,Medina,,41772,79,,,,,42,42,33,,,,,,,,
PH060400000,PH060410000,PH060410014,Spanish Red Cross,Aklan,Madalag,Medina,,41908,,79,,79,,,,,,,,,,,,
PH060400000,PH060410000,PH060410014,Spanish Red Cross,Aklan,Madalag,Medina,,41936,,,79,,,,,,,,,,,,,
PH060400000,PH060410000,PH060410014,Spanish Red Cross,Aklan,Madalag,Medina,,41936,,,,,79,,,,,,,,,,,
PH060400000,PH060410000,PH060410015,Spanish Red Cross,Aklan,Madalag,Mercedes,,41788,52,,,,,62,62,11,,,,,,,,
PH060400000,PH060410000,PH060410015,Spanish Red Cross,Aklan,Madalag,Mercedes,,41943,,,,,,,,,,8,,,,,,
PH060400000,PH060410000,PH060410016,Spanish Red Cross,Aklan,Madalag,Napnot,,41786,27,,,,,99,99,15,,,,,,,,
PH060400000,PH060410000,PH060410016,Spanish Red Cross,Aklan,Madalag,Napnot,,41908,,27,,3,,,,,,,,,,,,
PH060400000,PH060410000,PH060410016,Spanish Red Cross,Aklan,Madalag,Napnot,,41936,,,27,,,,,,,,,,,,,
PH060400000,PH060410000,PH060410016,Spanish Red Cross,Aklan,Madalag,Napnot,,41936,,,,,3,,,,,,,,,,,
PH060400000,PH060410000,PH060410017,Spanish Red Cross,Aklan,Madalag,Pang-Itan,,41787,47,,,,,85,85,15,,,,,,,,
PH060400000,PH060410000,PH060410017,Spanish Red Cross,Aklan,Madalag,Pang-Itan,,41908,,47,,12,,,,,,,,,,,,
PH060400000,PH060410000,PH060410017,Spanish Red Cross,Aklan,Madalag,Pang-Itan,,41936,,,47,,,,,,,,,,,,,
PH060400000,PH060410000,PH060410017,Spanish Red Cross,Aklan,Madalag,Pang-Itan,,41936,,,,,12,,,,,,,,,,,
PH060400000,PH060410000,PH060410018,Spanish Red Cross,Aklan,Madalag,Paningayan,,41810,73,,,,,42,,26,,,,,,,,
PH060400000,PH060410000,PH060410018,Spanish Red Cross,Aklan,Madalag,Paningayan,,41908,,73,,14,,,,,,,,,,,,
PH060400000,PH060410000,PH060410018,Spanish Red Cross,Aklan,Madalag,Paningayan,,41936,,,70,,,,,,,,,,,,,
PH060400000,PH060410000,PH060410018,Spanish Red Cross,Aklan,Madalag,Paningayan,,41936,,,,,14,,,,,,,,,,,
PH060400000,PH060410000,PH060410019,Spanish Red Cross,Aklan,Madalag,Panipiason,,41833,61,,,,,91,91,24,,,,,,,,
PH060400000,PH060410000,PH060410020,Spanish Red Cross,Aklan,Madalag,Poblacion,,41873,,,,,,27,27,41,,,,,,,,
PH060400000,PH060410000,PH060410020,Spanish Red Cross,Aklan,Madalag,Poblacion,,41922,34,,,,,,,,,,,,,,,
PH060400000,PH060410000,PH060410020,Spanish Red Cross,Aklan,Madalag,Poblacion,,41929,,,,,,,,-6,,,,,,,,
PH060400000,PH060410000,PH060410021,Spanish Red Cross,Aklan,Madalag,San Jose,,41809,66,,,,,48,48,25,,,,,,,,
PH060400000,PH060410000,PH060410021,Spanish Red Cross,Aklan,Madalag,San Jose,,41908,,65,,33,,,,,,,,,,,,
PH060400000,PH060410000,PH060410021,Spanish Red Cross,Aklan,Madalag,San Jose,,41915,,1,,,,,,,,,,,,,,
PH060400000,PH060410000,PH060410021,Spanish Red Cross,Aklan,Madalag,San Jose,,41936,,,66,,,,,,,,,,,,,
PH060400000,PH060410000,PH060410021,Spanish Red Cross,Aklan,Madalag,San Jose,,41936,,,,,33,,,,,,,,,,,
PH060400000,PH060410000,PH060410021,Spanish Red Cross,Aklan,Madalag,San Jose,,41943,,,,,,,,,,6,,,,,,
PH060400000,PH060410000,PH060410022,Spanish Red Cross,Aklan,Madalag,Singay,,41780,15,,,,,35,35,11,,,,,,,,
PH060400000,PH060410000,PH060410022,Spanish Red Cross,Aklan,Madalag,Singay,,41908,,15,,6,,,,,,,,,,,,
PH060400000,PH060410000,PH060410022,Spanish Red Cross,Aklan,Madalag,Singay,,41936,,,15,,,,,,,,,,,,,
PH060400000,PH060410000,PH060410022,Spanish Red Cross,Aklan,Madalag,Singay,,41936,,,,,6,,,,,,,,,,,
PH060400000,PH060410000,PH060410022,Spanish Red Cross,Aklan,Madalag,Singay,,41943,,,,,,,,,,6,,,,,,
PH060400000,PH060410000,PH060410023,Spanish Red Cross,Aklan,Madalag,Talangban,,41786,29,,,,,43,43,18,,,,,,,,
PH060400000,PH060410000,PH060410024,Spanish Red Cross,Aklan,Madalag,Talimagao,,41782,16,,,,,35,35,22,,,,,,,,
PH060400000,PH060410000,PH060410025,Spanish Red Cross,Aklan,Madalag,Tigbawan,,41774,37,,,,,43,43,11,,,,,,,,
PH060400000,PH060410000,PH060410025,Spanish Red Cross,Aklan,Madalag,Tigbawan,,41908,,36,,9,,,,,,,,,,,,
PH060400000,PH060410000,PH060410025,Spanish Red Cross,Aklan,Madalag,Tigbawan,,41922,-1,,,,,,,,,,,,,,,
PH060400000,PH060410000,PH060410025,Spanish Red Cross,Aklan,Madalag,Tigbawan,,41936,,,36,,,,,,,,,,,,,
PH060400000,PH060410000,PH060410025,Spanish Red Cross,Aklan,Madalag,Tigbawan,,41936,,,,,9,,,,,,,,,,,
PH060400000,PH060413000,PH060413001,Air Asia,Aklan,Malinao,Banaybanay,,41859,,,,,,,,1,,,,,,,,
PH060400000,PH060413000,PH060413002,Air Asia,Aklan,Malinao,Biga-a,,41859,,,,,,,,2,,,,,,,,
PH060400000,PH060413000,PH060413003,Air Asia,Aklan,Malinao,Bulabud,,41859,,,,,,,,6,,,,,,,,
PH060400000,PH060413000,PH060413003,Air Asia,Aklan,Malinao,Bulabud,,41915,,,,,,,,-1,,,,,,,,
PH060400000,PH060413000,PH060413003,Air Asia,Aklan,Malinao,Bulabud,,41929,,,,,,,,-1,,,,,,,,
PH060400000,PH060413000,PH060413004,Air Asia,Aklan,Malinao,Cabayugan,,41859,,,,,,,,4,,,,,,,,
PH060400000,PH060413000,PH060413005,Air Asia,Aklan,Malinao,Capataga,,41859,,,,,,,,1,,,,,,,,
PH060400000,PH060413000,PH060413006,Air Asia,Aklan,Malinao,Cogon,,41859,,,,,,,,2,,,,,,,,
PH060400000,PH060413000,PH060413007,Air Asia,Aklan,Malinao,Dangcalan,,41901,,,,,,,,4,,,,,,,,
PH060400000,PH060413000,PH060413007,Air Asia,Aklan,Malinao,Dangcalan,,41929,,,,,,,,-1,,,,,,,,
PH060400000,PH060413000,PH060413008,Air Asia,Aklan,Malinao,Kinalangay Nuevo,,41859,,,,,,,,3,,,,,,,,
PH060400000,PH060413000,PH060413008,Air Asia,Aklan,Malinao,Kinalangay Nuevo,,41936,,,,,,,,-3,,,,,,,,
PH060400000,PH060413000,PH060413009,Air Asia,Aklan,Malinao,Kinalangay Viejo,,41901,,,,,,,,3,,,,,,,,
PH060400000,PH060413000,PH060413012,Air Asia,Aklan,Malinao,Manhanip,,41859,,,,,,,,2,,,,,,,,
PH060400000,PH060413000,PH060413016,Air Asia,Aklan,Malinao,Rosario,,41859,,,,,,,,6,,,,,,,,
PH060400000,PH060413000,PH060413018,Air Asia,Aklan,Malinao,San Ramon,,41859,,,,,,,,8,,,,,,,,
PH060400000,PH060413000,PH060413018,Air Asia,Aklan,Malinao,San Ramon,,41929,,,,,,,,-1,,,,,,,,
PH060400000,PH060413000,PH060413019,Air Asia,Aklan,Malinao,San Roque,,41859,,,,,,,,2,,,,,,,,
PH060400000,PH060413000,PH060413020,Air Asia,Aklan,Malinao,Sipac,,41859,,,,,,,,4,,,,,,,,
PH060400000,PH060413000,PH060413021,Air Asia,Aklan,Malinao,Sugnod,,41859,,,,,,,,4,,,,,,,,
PH060400000,PH060413000,PH060413022,Air Asia,Aklan,Malinao,Tambuan,,41859,,,,,,,,5,,,,,,,,
PH060400000,PH060415000,PH060415001,IFRC,Aklan,New Washington,Candelaria,,41764,41,,,41,,,,22,,,,,,,,
PH060400000,PH060415000,PH060415001,IFRC,Aklan,New Washington,Candelaria,,41892,,41,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415001,IFRC,Aklan,New Washington,Candelaria,,41929,,,41,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415001,IFRC,Aklan,New Washington,Candelaria,,41934,,,,,41,,,,,,,,,,,
PH060400000,PH060415000,PH060415001,IFRC,Aklan,New Washington,Candelaria,,41936,,,,,,,,,,,,,,,,33
PH060400000,PH060415000,PH060415001,IFRC,Aklan,New Washington,Candelaria,,41943,,,,,,,,,,10,,,,,,
PH060400000,PH060415000,PH060415002,IFRC,Aklan,New Washington,Cawayan,,41780,,,,,,,,25,,,,,,,,
PH060400000,PH060415000,PH060415002,IFRC,Aklan,New Washington,Cawayan,,41809,204,,,202,,,,,,,,,,,,
PH060400000,PH060415000,PH060415002,IFRC,Aklan,New Washington,Cawayan,,41823,,202,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415002,IFRC,Aklan,New Washington,Cawayan,,41859,,,193,,193,,,,,,,,,,,
PH060400000,PH060415000,PH060415002,IFRC,Aklan,New Washington,Cawayan,,41929,,,-2,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415002,IFRC,Aklan,New Washington,Cawayan,,41943,,-1,,-1,,,,,,,,,,,,
PH060400000,PH060415000,PH060415003,IFRC,Aklan,New Washington,Dumaguit,,41778,70,,,,,,,27,,,,,,,,
PH060400000,PH060415000,PH060415005,IFRC,Aklan,New Washington,Guinbaliwan,,41742,,,,125,,,,,,,,,,,,
PH060400000,PH060415000,PH060415005,IFRC,Aklan,New Washington,Guinbaliwan,,41782,125,123,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415005,IFRC,Aklan,New Washington,Guinbaliwan,,41788,52,,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415005,IFRC,Aklan,New Washington,Guinbaliwan,,41789,,,109,,109,,,77,,,,9,,,,
PH060400000,PH060415000,PH060415005,IFRC,Aklan,New Washington,Guinbaliwan,,41879,,,,,,,,,,,,3,,,,
PH060400000,PH060415000,PH060415005,IFRC,Aklan,New Washington,Guinbaliwan,,41883,,,,52,,,,,,,,,,,,
PH060400000,PH060415000,PH060415005,IFRC,Aklan,New Washington,Guinbaliwan,,41892,,1,4,,16,,,,,10,,,,,,
PH060400000,PH060415000,PH060415005,IFRC,Aklan,New Washington,Guinbaliwan,,41901,,,,,,,,,,25,,10,,,,
PH060400000,PH060415000,PH060415005,IFRC,Aklan,New Washington,Guinbaliwan,,41908,,,,,,,,,,2,,,,,,
PH060400000,PH060415000,PH060415005,IFRC,Aklan,New Washington,Guinbaliwan,,41915,,,,,,,,,,,,15,,,,150
PH060400000,PH060415000,PH060415005,IFRC,Aklan,New Washington,Guinbaliwan,,41922,,,,,,,,,,20,,,,,,
PH060400000,PH060415000,PH060415005,IFRC,Aklan,New Washington,Guinbaliwan,,41929,,52,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415005,IFRC,Aklan,New Washington,Guinbaliwan,,41936,,,,,,,,,,11,,20,,,,-117
PH060400000,PH060415000,PH060415005,IFRC,Aklan,New Washington,Guinbaliwan,,41943,,,,,-12,,,,,9,,-3,,,,
PH060400000,PH060415000,PH060415006,IFRC,Aklan,New Washington,Jalas,,41771,68,,,,,,,41,,,,,,,,
PH060400000,PH060415000,PH060415006,IFRC,Aklan,New Washington,Jalas,,41885,,,,68,,,,,,,,,,,,
PH060400000,PH060415000,PH060415006,IFRC,Aklan,New Washington,Jalas,,41929,,67,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415007,IFRC,Aklan,New Washington,Jugas,,41809,92,,,89,,,,69,,,,,,,,
PH060400000,PH060415000,PH060415007,IFRC,Aklan,New Washington,Jugas,,41823,,88,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415007,IFRC,Aklan,New Washington,Jugas,,41859,,,80,,80,,,,,,,,,,,
PH060400000,PH060415000,PH060415007,IFRC,Aklan,New Washington,Jugas,,41908,,1,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415007,IFRC,Aklan,New Washington,Jugas,,41915,,,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415007,IFRC,Aklan,New Washington,Jugas,,41929,,,1,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415007,IFRC,Aklan,New Washington,Jugas,,41934,,,,,1,,,,,,,,,,,
PH060400000,PH060415000,PH060415008,IFRC,Aklan,New Washington,Lawa-an,,41809,41,,,41,,,,41,,,,,,,,
PH060400000,PH060415000,PH060415008,IFRC,Aklan,New Washington,Lawa-an,,41892,,41,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415008,IFRC,Aklan,New Washington,Lawa-an,,41929,,,41,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415008,IFRC,Aklan,New Washington,Lawa-an,,41934,,,,,41,,,,,,,,,,,
PH060400000,PH060415000,PH060415009,IFRC,Aklan,New Washington,Mabilo,,41788,194,,,,,,,76,,,,,,,,
PH060400000,PH060415000,PH060415009,IFRC,Aklan,New Washington,Mabilo,,41884,,,,194,,,,,,,,,,,,
PH060400000,PH060415000,PH060415009,IFRC,Aklan,New Washington,Mabilo,,41929,,194,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415011,IFRC,Aklan,New Washington,Ochando,,41743,125,,,125,,,,,,,,,,,,
PH060400000,PH060415000,PH060415011,IFRC,Aklan,New Washington,Ochando,,41779,60,,,60,,,,,,,,,,,,
PH060400000,PH060415000,PH060415011,IFRC,Aklan,New Washington,Ochando,,41782,,125,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415011,IFRC,Aklan,New Washington,Ochando,,41789,,,111,,111,,,44,,,,,,,,
PH060400000,PH060415000,PH060415011,IFRC,Aklan,New Washington,Ochando,,41892,,60,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415011,IFRC,Aklan,New Washington,Ochando,,41929,,,60,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415011,IFRC,Aklan,New Washington,Ochando,,41934,,,,,60,,,,,,,,,,,
PH060400000,PH060415000,PH060415011,IFRC,Aklan,New Washington,Ochando,,41943,,,14,,14,,,,,,,,,,,
PH060400000,PH060415000,PH060415012,IFRC,Aklan,New Washington,Pinamuk-an,,41782,182,,,182,,,,,,,,,,,,
PH060400000,PH060415000,PH060415012,IFRC,Aklan,New Washington,Pinamuk-an,,41892,,182,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415012,IFRC,Aklan,New Washington,Pinamuk-an,,41929,,,181,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415012,IFRC,Aklan,New Washington,Pinamuk-an,,41934,,,,,181,,,,,,,,,,,
PH060400000,PH060415000,PH060415014,IFRC,Aklan,New Washington,Polo,,41809,204,,,194,,,,43,,,,,,,,
PH060400000,PH060415000,PH060415014,IFRC,Aklan,New Washington,Polo,,41823,,194,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415014,IFRC,Aklan,New Washington,Polo,,41859,,,181,,181,,,,,,,,,,,
PH060400000,PH060415000,PH060415014,IFRC,Aklan,New Washington,Polo,,41915,,,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415015,IFRC,Aklan,New Washington,Puis,,41782,91,,,,,,,101,,,,,,,,
PH060400000,PH060415000,PH060415015,IFRC,Aklan,New Washington,Puis,,41831,,,,,,,,,,1,,1,,,,
PH060400000,PH060415000,PH060415015,IFRC,Aklan,New Washington,Puis,,41883,,,,91,,,,,,,,,,,,
PH060400000,PH060415000,PH060415015,IFRC,Aklan,New Washington,Puis,,41929,,89,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415015,IFRC,Aklan,New Washington,Puis,,41943,,1,,,,,,,,14,,,,,,42
PH060400000,PH060415000,PH060415017,IFRC,Aklan,New Washington,Tambak,,41789,182,,,182,,,,,,,,,,,,
PH060400000,PH060415000,PH060415017,IFRC,Aklan,New Washington,Tambak,,41892,,182,,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415017,IFRC,Aklan,New Washington,Tambak,,41929,,,181,,,,,,,,,,,,,
PH060400000,PH060415000,PH060415017,IFRC,Aklan,New Washington,Tambak,,41934,,,,,181,,,,,,,,,,,
PH060400000,PH060416000,PH060416001,Air Asia,Aklan,Numancia,Albasan,,41880,,,,,,,,1,,,,,,,,
PH060400000,PH060416000,PH060416003,Air Asia,Aklan,Numancia,Badio,,41901,,,,,,,,1,,,,,,,,
PH060400000,PH060416000,PH060416003,Air Asia,Aklan,Numancia,Badio,,41936,,,,,,,,-1,,,,,,,,
PH060400000,PH060416000,PH060416007,Air Asia,Aklan,Numancia,Camanci Norte,,41880,,,,,,,,17,,,,,,,,
PH060400000,PH060416000,PH060416008,Air Asia,Aklan,Numancia,Camanci Sur,,41880,,,,,,,,2,,,,,,,,
PH060400000,PH060416000,PH060416008,Air Asia,Aklan,Numancia,Camanci Sur,,41929,,,,,,,,-1,,,,,,,,
PH060400000,PH060416000,PH060416009,Air Asia,Aklan,Numancia,Dongon East,,41901,,,,,,,,6,,,,,,,,
PH060400000,PH060416000,PH060416010,Air Asia,Aklan,Numancia,Dongon West,,41880,,,,,,,,8,,,,,,,,
PH060400000,PH060416000,PH060416011,Air Asia,Aklan,Numancia,Joyao-joyao,,41901,,,,,,,,22,,,,,,,,
PH060400000,PH060416000,PH060416011,Air Asia,Aklan,Numancia,Joyao-joyao,,41929,,,,,,,,-1,,,,,,,,
PH060400000,PH060416000,PH060416012,Air Asia,Aklan,Numancia,Laguinbanua East,,41901,,,,,,,,16,,,,,,,,
PH060400000,PH060416000,PH060416012,Air Asia,Aklan,Numancia,Laguinbanua East,,41929,,,,,,,,-1,,,,,,,,
PH060400000,PH060416000,PH060416012,Air Asia,Aklan,Numancia,Laguinbanua East,,41936,,,,,,,,1,,,,,,,,
PH060400000,PH060416000,PH060416013,Air Asia,Aklan,Numancia,Laguinbanua West,,41901,,,,,,,,4,,,,,,,,
PH060400000,PH060416000,PH060416013,Air Asia,Aklan,Numancia,Laguinbanua West,,41929,,,,,,,,-1,,,,,,,,
PH060400000,PH060416000,PH060416014,Air Asia,Aklan,Numancia,Marianos,,41880,,,,,,,,1,,,,,,,,
PH060400000,PH060416000,PH060416018,Air Asia,Aklan,Numancia,Tabangka,,41880,,,,,,,,10,,,,,,,,
PH060400000,PH060416000,PH060416018,Air Asia,Aklan,Numancia,Tabangka,,41915,,,,,,,,-1,,,,,,,,
PH060400000,PH060416000,PH060416018,Air Asia,Aklan,Numancia,Tabangka,,41929,,,,,,,,1,,,,,,,,
PH060400000,PH060416000,PH060416018,Air Asia,Aklan,Numancia,Tabangka,,41936,,,,,,,,-1,,,,,,,,
PH060600000,PH060602000,PH060602002,IFRC,Antique,Barbaza,Baghari,,41901,42,32,30,,,,,9,,,,,,,,
PH060600000,PH060602000,PH060602002,IFRC,Antique,Barbaza,Baghari,,41908,,,,42,,,,,,,,,,,,
PH060600000,PH060602000,PH060602002,IFRC,Antique,Barbaza,Baghari,,41922,,,,,30,,,,,,,,,,,
PH060600000,PH060602000,PH060602003,IFRC,Antique,Barbaza,Bahuyan,,41901,53,44,43,,,,,10,,,,,,,,
PH060600000,PH060602000,PH060602003,IFRC,Antique,Barbaza,Bahuyan,,41908,,,,53,,,,,,,,,,,,
PH060600000,PH060602000,PH060602003,IFRC,Antique,Barbaza,Bahuyan,,41922,,,,,43,,,,,,,,,,,
PH060600000,PH060602000,PH060602003,IFRC,Antique,Barbaza,Bahuyan,,41943,,9,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602004,IFRC,Antique,Barbaza,Beri,,41901,109,,,,,,,47,,,,,,,,
PH060600000,PH060602000,PH060602004,IFRC,Antique,Barbaza,Beri,,41908,,,,107,,,,,,,,,,,,
PH060600000,PH060602000,PH060602004,IFRC,Antique,Barbaza,Beri,,41915,,,,2,,,,,,,,,,,,
PH060600000,PH060602000,PH060602004,IFRC,Antique,Barbaza,Beri,,41922,-1,,,-1,,,,,,,,,,,,
PH060600000,PH060602000,PH060602004,IFRC,Antique,Barbaza,Beri,,41929,,,,,,,,,,2,,2,,,,
PH060600000,PH060602000,PH060602004,IFRC,Antique,Barbaza,Beri,,41943,,107,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602005,IFRC,Antique,Barbaza,Biga-a,,41901,47,,,,,,,11,,,,,,,,
PH060600000,PH060602000,PH060602005,IFRC,Antique,Barbaza,Biga-a,,41908,,,,47,,,,,,,,,,,,
PH060600000,PH060602000,PH060602005,IFRC,Antique,Barbaza,Biga-a,,41943,,46,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602007,IFRC,Antique,Barbaza,Binangbang Centro,,41901,51,46,45,,,,,31,,,,,,,,
PH060600000,PH060602000,PH060602007,IFRC,Antique,Barbaza,Binangbang Centro,,41908,,,,51,,,,,,,,,,,,
PH060600000,PH060602000,PH060602007,IFRC,Antique,Barbaza,Binangbang Centro,,41922,,,,,45,,,,,2,,2,,,,
PH060600000,PH060602000,PH060602007,IFRC,Antique,Barbaza,Binangbang Centro,,41943,,5,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602008,IFRC,Antique,Barbaza,Binanu-an,,41901,50,,,,,,,11,,,,,,,,
PH060600000,PH060602000,PH060602008,IFRC,Antique,Barbaza,Binanu-an,,41908,,,,50,,,,,,,,,,,,
PH060600000,PH060602000,PH060602008,IFRC,Antique,Barbaza,Binanu-an,,41943,,50,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602012,IFRC,Antique,Barbaza,Cubay,,41901,60,,,60,,,,37,,,,,,,,
PH060600000,PH060602000,PH060602012,IFRC,Antique,Barbaza,Cubay,,41929,,,,,,,,-2,,,,,,,,
PH060600000,PH060602000,PH060602012,IFRC,Antique,Barbaza,Cubay,,41943,,60,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602018,IFRC,Antique,Barbaza,Embrangga-an,,41901,29,21,21,29,,,,17,,,,,,,,
PH060600000,PH060602000,PH060602018,IFRC,Antique,Barbaza,Embrangga-an,,41922,,,,,21,,,,,,,,,,,
PH060600000,PH060602000,PH060602018,IFRC,Antique,Barbaza,Embrangga-an,,41943,,8,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602013,IFRC,Antique,Barbaza,Esparar,,41901,73,69,69,,,,,49,,,,,,,,
PH060600000,PH060602000,PH060602013,IFRC,Antique,Barbaza,Esparar,,41908,,,,73,,,,,,,,,,,,
PH060600000,PH060602000,PH060602013,IFRC,Antique,Barbaza,Esparar,,41922,,,,,69,,,,,,,,,,,
PH060600000,PH060602000,PH060602013,IFRC,Antique,Barbaza,Esparar,,41943,,3,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602014,IFRC,Antique,Barbaza,Gua,,41901,77,,,,,,,36,,,,,,,,
PH060600000,PH060602000,PH060602014,IFRC,Antique,Barbaza,Gua,,41908,,,,73,,,,,,,,,,,,
PH060600000,PH060602000,PH060602014,IFRC,Antique,Barbaza,Gua,,41922,-3,,,1,,,,,,1,,1,,,,
PH060600000,PH060602000,PH060602014,IFRC,Antique,Barbaza,Gua,,41943,,71,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602016,IFRC,Antique,Barbaza,Igpalge,,41901,86,78,74,,,,,21,,,,,,,,
PH060600000,PH060602000,PH060602016,IFRC,Antique,Barbaza,Igpalge,,41908,,,,86,,,,,,,,,,,,
PH060600000,PH060602000,PH060602016,IFRC,Antique,Barbaza,Igpalge,,41922,,,,,74,,,,,,,,,,,
PH060600000,PH060602000,PH060602016,IFRC,Antique,Barbaza,Igpalge,,41943,,8,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602020,IFRC,Antique,Barbaza,Ipil,,41901,54,,,,,,,33,,,,,,,,
PH060600000,PH060602000,PH060602020,IFRC,Antique,Barbaza,Ipil,,41908,,,,52,,,,,,,,,,,,
PH060600000,PH060602000,PH060602020,IFRC,Antique,Barbaza,Ipil,,41922,-1,,,1,,,,,,,,,,,,
PH060600000,PH060602000,PH060602020,IFRC,Antique,Barbaza,Ipil,,41943,,52,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602021,IFRC,Antique,Barbaza,Jinalinan,,41901,133,94,92,134,,,,40,,,,,,,,
PH060600000,PH060602000,PH060602021,IFRC,Antique,Barbaza,Jinalinan,,41922,,,,-1,92,,,,,,,,,,,
PH060600000,PH060602000,PH060602021,IFRC,Antique,Barbaza,Jinalinan,,41943,,39,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602024,IFRC,Antique,Barbaza,Lisub,,41901,91,,,91,,,,15,,,,,,,,
PH060600000,PH060602000,PH060602024,IFRC,Antique,Barbaza,Lisub,,41943,,91,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602026,IFRC,Antique,Barbaza,Mablad,,41901,77,75,75,76,,,,9,,,,,,,,
PH060600000,PH060602000,PH060602026,IFRC,Antique,Barbaza,Mablad,,41908,,,,1,,,,,,,,,,,,
PH060600000,PH060602000,PH060602026,IFRC,Antique,Barbaza,Mablad,,41922,,,,,75,,,,,,,,,,,
PH060600000,PH060602000,PH060602026,IFRC,Antique,Barbaza,Mablad,,41943,,2,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602027,IFRC,Antique,Barbaza,Magtulis,,41901,45,,,,,,,26,,,,,,,,
PH060600000,PH060602000,PH060602027,IFRC,Antique,Barbaza,Magtulis,,41908,,,,45,,,,,,,,,,,,
PH060600000,PH060602000,PH060602027,IFRC,Antique,Barbaza,Magtulis,,41929,,,,,,,,,,1,,1,,,,
PH060600000,PH060602000,PH060602027,IFRC,Antique,Barbaza,Magtulis,,41943,,45,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602030,IFRC,Antique,Barbaza,Mayos,,41901,24,,,,,,,6,,,,,,,,
PH060600000,PH060602000,PH060602030,IFRC,Antique,Barbaza,Mayos,,41908,,,,24,,,,,,,,,,,,
PH060600000,PH060602000,PH060602030,IFRC,Antique,Barbaza,Mayos,,41943,,24,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602033,IFRC,Antique,Barbaza,Palma,,41901,128,,,,,,,42,,,,,,,,
PH060600000,PH060602000,PH060602033,IFRC,Antique,Barbaza,Palma,,41908,,,,125,,,,,,,,,,,,
PH060600000,PH060602000,PH060602033,IFRC,Antique,Barbaza,Palma,,41922,-5,,,-2,,,,,,,,,,,,
PH060600000,PH060602000,PH060602033,IFRC,Antique,Barbaza,Palma,,41929,,,,,,,,,,1,,1,,,,
PH060600000,PH060602000,PH060602033,IFRC,Antique,Barbaza,Palma,,41943,,124,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602034,IFRC,Antique,Barbaza,Poblacion,,41901,62,,,62,,,,35,,,,,,,,
PH060600000,PH060602000,PH060602034,IFRC,Antique,Barbaza,Poblacion,,41943,,61,,,,,,,,,,,,,,
PH060600000,PH060602000,PH060602035,IFRC,Antique,Barbaza,San Antonio,,41901,51,,,51,,,,31,,,,,,,,
